fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0,-1.29405,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0.0136432,-1.28446,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0.0299886,-1.27293,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0.0463323,-1.2614,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0.062676,-1.24988,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0.0790197,-1.23835,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0.0953634,-1.22682,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0.111707,-1.21529,0	fb2	0,-1.57488,0	
fb0	0,-1.77261,0	fb1	0.128051,-1.20377,0	fb2	0.0126173,-1.56397,0	
fb0	0,-1.77261,0	fb1	0.144395,-1.19224,0	fb2	0.0277304,-1.55087,0	
fb0	0,-1.77261,0	fb1	0.160738,-1.18071,0	fb2	0.0428416,-1.53777,0	
fb0	0,-1.77261,0	fb1	0.177082,-1.16918,0	fb2	0.0579528,-1.52467,0	
fb0	0.0119737,-1.761,0	fb1	0.193426,-1.15766,0	fb2	0.0730641,-1.51157,0	
fb0	0.026314,-1.74706,0	fb1	0.209769,-1.14613,0	fb2	0.0881753,-1.49847,0	
fb0	0.0406523,-1.73312,0	fb1	0.226113,-1.1346,0	fb2	0.103287,-1.48537,0	
fb0	0.0549906,-1.71917,0	fb1	0.242457,-1.12307,0	fb2	0.118398,-1.47226,0	
fb0	0.069329,-1.70523,0	fb1	0.2588,-1.11155,0	fb2	0.133509,-1.45916,0	
fb0	0.0836673,-1.69129,0	fb1	0.275144,-1.10002,0	fb2	0.14862,-1.44606,0	
fb0	0.0980056,-1.67734,0	fb1	0.291488,-1.08849,0	fb2	0.163731,-1.43296,0	
fb0	0.112344,-1.6634,0	fb1	0.307832,-1.07696,0	fb2	0.178843,-1.41986,0	
fb0	0.126682,-1.64946,0	fb1	0.324175,-1.06544,0	fb2	0.193954,-1.40676,0	
fb0	0.14102,-1.63551,0	fb1	0.340519,-1.05391,0	fb2	0.209065,-1.39365,0	
fb0	0.155359,-1.62157,0	fb1	0.356863,-1.04238,0	fb2	0.224176,-1.38055,0	
fb0	0.169697,-1.60763,0	fb1	0.373206,-1.03085,0	fb2	0.239288,-1.36745,0	
fb0	0.184035,-1.59368,0	fb1	0.38955,-1.01933,0	fb2	0.254399,-1.35435,0	
fb0	0.198374,-1.57974,0	fb1	0.405894,-1.0078,0	fb2	0.26951,-1.34125,0	
fb0	0.212712,-1.5658,0	fb1	0.415689,-0.99677,0	fb2	0.284621,-1.32815,0	
fb0	0.22705,-1.55185,0	fb1	0.415668,-0.995593,0	fb2	0.299732,-1.31504,0	
fb0	0.241389,-1.53791,0	fb1	0.415668,-0.995593,0	fb2	0.314844,-1.30194,0	
fb0	0.255727,-1.52397,0	fb1	0.415668,-0.995593,0	fb2	0.329955,-1.28884,0	
fb0	0.270065,-1.51002,0	fb1	0.415668,-0.995593,0	fb2	0.345066,-1.27574,0	
fb0	0.284404,-1.49608,0	fb1	0.415668,-0.995593,0	fb2	0.360177,-1.26264,0	
fb0	0.298742,-1.48214,0	fb1	0.415668,-0.995593,0	fb2	0.375289,-1.24954,0	
fb0	0.31308,-1.46819,0	fb1	0.415668,-0.995593,0	fb2	0.3904,-1.23644,0	
fb0	0.327419,-1.45425,0	fb1	0.415668,-0.995593,0	fb2	0.405511,-1.22333,0	
fb0	0.341757,-1.44031,0	fb1	0.415668,-0.995593,0	fb2	0.420622,-1.21023,0	
fb0	0.356095,-1.42636,0	fb1	0.415668,-0.995593,0	fb2	0.435734,-1.19713,0	
fb0	0.370433,-1.41242,0	fb1	0.415668,-0.995593,0	fb2	0.450845,-1.18403,0	
fb0	0.384772,-1.39848,0	fb1	0.415668,-0.995593,0	fb2	0.465956,-1.17093,0	
fb0	0.39911,-1.38454,0	fb1	0.415668,-0.995593,0	fb2	0.481067,-1.15783,0	
fb0	0.413448,-1.37059,0	fb1	0.415668,-0.995593,0	fb2	0.483577,-1.15565,0	
fb0	0.427787,-1.35665,0	fb1	0.415668,-0.995593,0	fb2	0.483577,-1.15565,0	
fb0	0.442125,-1.34271,0	fb1	0.415668,-0.995593,0	fb2	0.483577,-1.15565,0	
fb0	0.456463,-1.32876,0	fb1	0.415668,-0.995593,0	fb2	0.483577,-1.15565,0	
fb0	0.458844,-1.32645,0	fb1	0.415668,-0.995593,0	fb2	0.483577,-1.15565,0	
fb0	0.458844,-1.32645,0	fb1	0.415668,-0.995593,0	fb2	0.483577,-1.15565,0	
fb0	0.458844,-1.32645,0	fb1	0.415668,-0.991416,0	fb2	0.490296,-1.14982,0	
fb0	0.458844,-1.32645,0	fb1	0.415668,-0.985506,0	fb2	0.498114,-1.14359,0	
fb0	0.458844,-1.32645,0	fb1	0.415668,-0.97873,0	fb2	0.506257,-1.13779,0	
fb0	0.458844,-1.32645,0	fb1	0.415668,-0.971203,0	fb2	0.51471,-1.13245,0	
fb0	0.458844,-1.32645,0	fb1	0.415668,-0.963054,0	fb2	0.523432,-1.12756,0	
fb0	0.458844,-1.32645,0	fb1	0.415668,-0.954399,0	fb2	0.532378,-1.12309,0	
fb0	0.458844,-1.32645,0	fb1	0.415668,-0.94534,0	fb2	0.541504,-1.11901,0	
fb0	0.458844,-1.32645,0	fb1	0.415668,-0.935968,0	fb2	0.550774,-1.11526,0	
fb0	0.458844,-1.32645,0	fb1	0.415668,-0.926359,0	fb2	0.560156,-1.1118,0	
fb0	0.459013,-1.32657,0	fb1	0.415668,-0.91658,0	fb2	0.569625,-1.10858,0	
fb0	0.459158,-1.32668,0	fb1	0.415668,-0.911561,0	fb2	0.571931,-1.10784,0	
fb0	0.459291,-1.32677,0	fb1	0.415668,-0.907087,0	fb2	0.573502,-1.10732,0	
fb0	0.459411,-1.32684,0	fb1	0.415668,-0.902602,0	fb2	0.575123,-1.10675,0	
fb0	0.459512,-1.32689,0	fb1	0.415668,-0.898108,0	fb2	0.576795,-1.10613,0	
fb0	0.45961,-1.32694,0	fb1	0.415636,-0.893608,0	fb2	0.578522,-1.10546,0	
fb0	0.459711,-1.32699,0	fb1	0.415513,-0.88911,0	fb2	0.580311,-1.10472,0	
fb0	0.459809,-1.32703,0	fb1	0.415294,-0.884616,0	fb2	0.58217,-1.10393,0	
fb0	0.459898,-1.32706,0	fb1	0.414979,-0.880127,0	fb2	0.584109,-1.10307,0	
fb0	0.459968,-1.32708,0	fb1	0.414567,-0.875646,0	fb2	0.586142,-1.10213,0	
fb0	0.460012,-1.32709,0	fb1	0.41406,-0.871175,0	fb2	0.58829,-1.10111,0	
fb0	0.460016,-1.32709,0	fb1	0.413457,-0.866715,0	fb2	0.590579,-1.1,0	
fb0	0.460016,-1.32709,0	fb1	0.41198,-0.857382,0	fb2	0.598878,-1.0959,0	
fb0	0.460016,-1.32709,0	fb1	0.410143,-0.847552,0	fb2	0.607914,-1.09162,0	
fb0	0.460016,-1.32709,0	fb1	0.408021,-0.83778,0	fb2	0.61703,-1.08751,0	
fb0	0.466449,-1.33323,0	fb1	0.405635,-0.828069,0	fb2	0.626136,-1.08474,0	
fb0	0.472933,-1.34084,0	fb1	0.403001,-0.818423,0	fb2	0.635063,-1.08474,0	
fb0	0.478608,-1.34907,0	fb1	0.400135,-0.808843,0	fb2	0.643991,-1.08474,0	
fb0	0.483505,-1.35778,0	fb1	0.397051,-0.79933,0	fb2	0.652919,-1.08474,0	
fb0	0.487662,-1.36687,0	fb1	0.393885,-0.790222,0	fb2	0.661847,-1.08474,0	
fb0	0.491127,-1.37625,0	fb1	0.390769,-0.781784,0	fb2	0.670426,-1.08474,0	
fb0	0.493948,-1.38584,0	fb1	0.387724,-0.773953,0	fb2	0.678509,-1.08474,0	
fb0	0.496176,-1.39559,0	fb1	0.384756,-0.766644,0	fb2	0.686119,-1.08474,0	
fb0	0.497789,-1.40501,0	fb1	0.381863,-0.759786,0	fb2	0.693298,-1.08474,0	
fb0	0.498883,-1.41398,0	fb1	0.379045,-0.753322,0	fb2	0.700093,-1.08474,0	
fb0	0.499566,-1.4225,0	fb1	0.376349,-0.747178,0	fb2	0.706548,-1.08474,0	
fb0	0.499925,-1.43062,0	fb1	0.373774,-0.741313,0	fb2	0.712702,-1.08474,0	
fb0	0.500025,-1.43835,0	fb1	0.371309,-0.735696,0	fb2	0.718588,-1.08474,0	
fb0	0.499917,-1.44575,0	fb1	0.368898,-0.730321,0	fb2	0.724234,-1.08474,0	
fb0	0.499641,-1.45283,0	fb1	0.366568,-0.725151,0	fb2	0.729663,-1.08474,0	
fb0	0.499229,-1.45962,0	fb1	0.364321,-0.720165,0	fb2	0.734895,-1.08474,0	
fb0	0.498685,-1.46637,0	fb1	0.362149,-0.715345,0	fb2	0.739947,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359951,-0.710557,0	fb2	0.744977,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.359731,-0.710079,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.372953,-0.699913,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.388824,-0.687743,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.404697,-0.675575,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.410298,-0.671282,0	fb2	0.74548,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.41405,-0.668081,0	fb2	0.748005,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.664849,0	fb2	0.751026,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.661522,0	fb2	0.754131,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.658052,0	fb2	0.757315,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.654467,0	fb2	0.760569,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.650789,0	fb2	0.763884,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.64704,0	fb2	0.767253,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.643238,0	fb2	0.770669,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.639398,0	fb2	0.774126,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.635426,0	fb2	0.777617,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.631395,0	fb2	0.781009,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.627321,0	fb2	0.78444,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.623206,0	fb2	0.787932,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.619053,0	fb2	0.791485,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.614862,0	fb2	0.795097,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.610637,0	fb2	0.798766,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.606379,0	fb2	0.802491,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.60209,0	fb2	0.806269,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.597772,0	fb2	0.810099,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.593427,0	fb2	0.813979,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.589773,0	fb2	0.817908,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.586229,0	fb2	0.821736,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.582716,0	fb2	0.825529,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.579235,0	fb2	0.829293,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.575788,0	fb2	0.833029,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.572375,0	fb2	0.836737,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.568996,0	fb2	0.840417,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.565652,0	fb2	0.844069,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.562343,0	fb2	0.847695,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415125,-0.559069,0	fb2	0.851293,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415117,-0.55583,0	fb2	0.854864,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.415067,-0.552629,0	fb2	0.858409,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.414975,-0.549465,0	fb2	0.861928,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.414843,-0.546339,0	fb2	0.865422,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.414675,-0.543249,0	fb2	0.868889,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.414471,-0.540196,0	fb2	0.872332,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.414236,-0.537178,0	fb2	0.87575,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.413969,-0.534195,0	fb2	0.879144,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.413675,-0.531247,0	fb2	0.882513,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.413353,-0.528333,0	fb2	0.885859,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.413003,-0.525426,0	fb2	0.889181,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.412968,-0.525135,0	fb2	0.8925,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.412968,-0.525135,0	fb2	0.892832,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.412968,-0.525135,0	fb2	0.892832,-1.08474,0	
fb0	0.498629,-1.46705,0	fb1	0.412968,-0.525135,0	fb2	0.892832,-1.08474,0	
